epoch,accuracy,loss,val_accuracy,val_loss
0,0.4021061062812805,2.527960777282715,0.5825082659721375,1.689130187034607
1,0.5074439644813538,1.994436502456665,0.6227722764015198,1.5039581060409546
2,0.5596672296524048,1.74500572681427,0.6425742506980896,1.4231611490249634
3,0.5988677144050598,1.564028024673462,0.6537953615188599,1.3782819509506226
4,0.6350312232971191,1.4067829847335815,0.6633663177490234,1.3364970684051514
5,0.6668702363967896,1.2671418190002441,0.669966995716095,1.3245471715927124
6,0.6977519392967224,1.1351643800735474,0.6646864414215088,1.3545316457748413
7,0.7222460508346558,1.0291969776153564,0.672937273979187,1.3385502099990845
8,0.7490674257278442,0.9232964515686035,0.6600660085678101,1.4155560731887817
