epoch,accuracy,loss,val_accuracy,val_loss
0,0.523131251335144,1.9409422874450684,0.7518151998519897,0.9543514847755432
1,0.6519995331764221,1.3135887384414673,0.7808580994606018,0.801745593547821
2,0.6990377902984619,1.1123461723327637,0.7917491793632507,0.7319349050521851
3,0.7388469576835632,0.9475016593933105,0.800000011920929,0.7054385542869568
4,0.7691659927368164,0.8196086883544922,0.8042904138565063,0.6878949999809265
5,0.7953258752822876,0.7103129029273987,0.8115511536598206,0.6942826509475708
6,0.8184489011764526,0.6180023550987244,0.8135313391685486,0.7034682631492615
7,0.8428097367286682,0.5340279936790466,0.8122112154960632,0.709316074848175
